id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
DE-102020124789-A1,Hyperkonvergente architektur f?r industrieleitsystem ,"Fisher-Rosemount Systems, Inc.","Gary K. Law, Nina Golder, Aaron Crews, Robert G. III Halgren, Claudio Fayad",2019/9/23,2020/9/23,2021/3/25,,https://patents.google.com/patent/DE102020124789A1/de,https://patentimages.storage.googleapis.com/bb/2a/c8/01670e40bd7ec1/DE102020124789A1_0001.png
DE-212020000510-U1,Laserbasiertes wellenleitergekoppeltes Wei?lichtsystem f?r eine Beleuchtungsanwendung ,"Kyocera Sld Laser, Inc.",,2019/1/18,2020/1/21,2021/11/23,,https://patents.google.com/patent/DE212020000510U1/de,https://patentimages.storage.googleapis.com/f2/55/c2/616aca0739cd16/DE212020000510U1_0001.png
DE-102019119746-A1,"Bildsignalprozessor, Verfahren zum Betreiben des Bildsignalprozessors und Anwendungsprozessor mit dem Bildsignalprozessor ","Samsung Electronics Co., Ltd.",Donghoon Kim,2018/9/21,2019/7/22,2020/3/26,,https://patents.google.com/patent/DE102019119746A1/de,https://patentimages.storage.googleapis.com/83/a6/9d/d23f0af4101792/DE102019119746A1_0001.png
DE-102019217771-A1,Fernaktivierung der Wireless-Service-Schnittstelle eines Steuerger?tes ?ber eine Funkschnittstelle ,Siemens Schweiz Ag,"Beat Kyburz, Herbert Meier",2019/11/19,2019/11/19,2021/5/20,,https://patents.google.com/patent/DE102019217771A1/de,https://patentimages.storage.googleapis.com/df/ee/91/5a0f3595cfec3c/DE102019217771A1_0001.png
DE-112019004633-T5,Systeme und verfahren zum verbessern des fahrzeugbetriebs unter verwendung beweglicher sensoren ,Motional Ad Llc,"Ryan Trumpore, Theodore Alden, Grigoriy Dubrovskiy, Sachit Kaul, Manuel Weiss, Sai Sonti, Nicholas Merritt, Meshari Alhemaidi, Bing Han, Priyanka Ashok, Katherine Colwell, Jeong hwan Jeon, Jonathan L. Wieskamp",2018/12/3,2019/11/27,2021/6/10,,https://patents.google.com/patent/DE112019004633T5/de,https://patentimages.storage.googleapis.com/ca/b6/e7/fc7d4f13bd1171/DE112019004633T5_0001.png
DE-102019134627-A1,"System und verfahren zur kontrollierten bearbeitung, ?berwachung und abrechnung zur entsorgung eines entsorgungsobjekts, n?mlich m?ll ",Francotyp-Postalia Gmbh,"Uwe H?bler, Clemens Heinrich, Dirk Rosenau, Stephan G?nther",2019/12/17,2019/12/17,2021/6/17,,https://patents.google.com/patent/DE102019134627A1/de,https://patentimages.storage.googleapis.com/e4/b6/1b/838017d366a744/DE102019134627A1_0001.png
DE-202019102269-U1,Sicheres Kommunikationsmodul ,Oxti Corporation,,2019/4/23,2019/4/23,2019/4/30,,https://patents.google.com/patent/DE202019102269U1/de,https://patentimages.storage.googleapis.com/14/e1/5f/a4ef0d3c820d27/DE202019102269U1_0001.png
DE-102019211787-A1,"Verfahren und Kommunikationseinrichtung zur Daten?bertragung zwischen Netzwerken, insbesondere mit unterschiedlicher Sicherheitsanforderungen ",Siemens Mobility GmbH,"Rainer Falk, Matthias Lorenz, Christina Otto, Heiko Patzlaff, Martin Wimmer",2019/8/6,2019/8/6,2021/2/11,,https://patents.google.com/patent/DE102019211787A1/de,https://patentimages.storage.googleapis.com/31/12/c9/63538297679d8e/DE102019211787A1_0001.png
DE-102020207498-A1,Ger?t zum Einsatz im Internet der Dinge ,Siemens Aktiengesellschaft,"Michael Grillenberger, Andreas Kiepfer",2020/6/17,2020/6/17,2021/12/23,,https://patents.google.com/patent/DE102020207498A1/de,https://patentimages.storage.googleapis.com/56/bb/5d/03ec7653e01afc/DE102020207498A1_0001.png
DE-112019006565-T5,"Verfahren, ger?t und computerlesbares medium f?r kommunikation ",Nec Corporation,"Fang Yuan, Gang Wang",2019/1/31,2019/1/31,2021/10/21,,https://patents.google.com/patent/DE112019006565T5/de,https://patentimages.storage.googleapis.com/09/35/9b/4edb221c034c0e/DE112019006565T5_0001.png
DE-102020117565-A1,Mobilfunk-Kommunikationsger?t mit zwei zeitgesteuerten integrierten Teilnehmer-Identift?tsmodulen ,"Shanghai Inhub Technology Co., Ltd.",Huiyun Sun,2020/5/29,2020/7/3,2021/12/2,,https://patents.google.com/patent/DE102020117565A1/de,https://patentimages.storage.googleapis.com/a1/ad/89/072b4a4fcd6233/DE102020117565A1_0001.png
DE-102020118986-A1,"Arithmetische Vorrichtung, Betriebsverfahren hierf?r und Neuronale-Netzwerk-Prozessor ","Samsung Electronics Co., Ltd.","Jinook SONG, Daekyeung Kim, Junseok Park, Joonho SONG, SeHwan Lee, Junwoo JANG, Yunkyo Cho",2019/12/6,2020/7/17,2021/6/10,,https://patents.google.com/patent/DE102020118986A1/de,https://patentimages.storage.googleapis.com/97/e9/6e/cad0d684204c3d/DE102020118986A1_0001.png
DE-102020129058-B3,Datenverarbeitungseinrichtung und verfahren zum kryptographischen verarbeiten von daten ,Infineon Technologies Ag,Florian Mendel,2020/11/4,2020/11/4,2021/7/1,2021/7/1,https://patents.google.com/patent/DE102020129058B3/de,https://patentimages.storage.googleapis.com/4f/a7/81/06560fcba971c9/DE102020129058B3_0014.png
DE-102020121533-A1,Vertrauensw?rdige authentifizierung von automotiven mikrocon-trollern ,Infineon Technologies Ag,"Alexander Zeh, Marcus Janke, Martin Brunner",2019/9/5,2020/8/17,2021/3/11,,https://patents.google.com/patent/DE102020121533A1/de,https://patentimages.storage.googleapis.com/e9/dc/d7/1f9a422421e46a/DE102020121533A1_0001.png
DE-102020210552-A1,System zur bereitstellung von elektrischer energie und fahrzeug ,Toyota Jidosha Kabushiki Kaisha,"Yoshiyuki TSUCHIYA, Toru Nakamura, Shigeki Kinomura, Hidetoshi Kusumi, Hironobu Kitaoka",2019/8/22,2020/8/20,2021/2/25,,https://patents.google.com/patent/DE102020210552A1/de,https://patentimages.storage.googleapis.com/0a/26/48/a9cdc80908b618/DE102020210552A1_0001.png
DE-102020110318-A1,"Speichereinrichtung, welche Daten auf Schl?sselwertbasis speichert und Betriebsverfahren hiervon ","Samsung Electronics Co., Ltd.","Byungki Lee, Satish Kumar, Jaeju Kim",2019/7/5,2020/4/15,2021/1/7,,https://patents.google.com/patent/DE102020110318A1/de,https://patentimages.storage.googleapis.com/26/45/81/8482a4e04904cc/DE102020110318A1_0001.png
DE-102021109231-A1,Bedienungssystem installation mechanismus ,Hewlett Packard Enterprise Development Lp,"Charles L. Hudson, Daniel Nathan Cripe, Mike Chuang",2020/5/28,2021/4/13,2021/12/2,,https://patents.google.com/patent/DE102021109231A1/de,https://patentimages.storage.googleapis.com/b8/70/5d/6488abd9b699d9/DE102021109231A1_0001.png
DE-102019201529-A1,"Steuerungsvorrichtung f?r eine Fertigungsanlage, Nachverfolgungsvorrichtung, Fertigungsdatenbestimmer, Methoden und Computerprogramm ",Hahn-Schickard-Gesellschaft f?r angewandte Forschung e.V.,wird sp?ter genannt werden Erfinder,2019/2/6,2019/2/6,2020/8/6,,https://patents.google.com/patent/DE102019201529A1/de,https://patentimages.storage.googleapis.com/e9/53/aa/5826837df148b9/DE102019201529A1_0001.png
DE-102021116248-A1,Front-End-Modul (FEM) mit integrierter Funktionalit?t ,Avago Technologies International Sales Pte. Limited,"Richard Ruby, William Carrol Mueller, Young Kwon, Joo Min JUNG, Chan Hoe Koo",2020/6/26,2021/6/23,2021/12/30,,https://patents.google.com/patent/DE102021116248A1/de,https://patentimages.storage.googleapis.com/50/f7/01/4bd8bcd3d165ab/DE102021116248A1_0001.png
DE-102018110494-A1,Maschine zu Maschine Sensordatentransaktion mit Datenmarktplatz ,fos4X GmbH,"Florian Muschaweckh, Manuel Mai",2018/5/2,2018/5/2,2019/11/7,,https://patents.google.com/patent/DE102018110494A1/de,https://patentimages.storage.googleapis.com/ec/f3/9c/d5e6c7926610f2/DE102018110494A1_0001.png
DE-102021103080-A1,Data center troubleshooting-mechanismus ,Hewlett Packard Enterprise Development Lp,Anuradha Bose,2020/2/19,2021/2/10,2021/8/19,,https://patents.google.com/patent/DE102021103080A1/de,https://patentimages.storage.googleapis.com/ee/f5/08/885a270d7ca578/DE102021103080A1_0001.png
DE-102020206066-A1,Aktualisierungsmodul f?r einen programmierbaren Digitalbaustein ,Siemens Aktiengesellschaft,"Fabrizio De Santis, Rainer Falk, Kai Fischer, Daniel Schneider, Tolga Sel, Thomas Zeschg",2020/5/13,2020/5/13,2021/11/18,,https://patents.google.com/patent/DE102020206066A1/de,https://patentimages.storage.googleapis.com/aa/28/91/0224ba30b34362/DE102020206066A1_0001.png
DE-102019218921-A1,Verfahren und Steuerger?t zur situativen ?bertragung einer Umgebungsinformation eines Fahrzeugs ,Robert Bosch Gmbh,"Holger Mielenz, Jonas Binding",2018/12/17,2019/12/5,2020/6/18,,https://patents.google.com/patent/DE102019218921A1/de,https://patentimages.storage.googleapis.com/e6/f0/d6/6f0ebd8bdbb78e/DE102019218921A1_0001.png
DE-102019213052-A1,Detektion der Signale von Funkteilnehmern in einem synchronisierten System ,Fraunhofer-Gesellschaft zur F?rderung der angewandten Forschung e.V.,"Gerd Kilian, Julian Popp, Jakob Knei?l, Frank Obernosterer, Raimund Meyer",2019/8/29,2019/8/29,2021/3/4,,https://patents.google.com/patent/DE102019213052A1/de,https://patentimages.storage.googleapis.com/1f/7d/25/c15b156535de3c/DE102019213052A1_0066.png
DE-102021108527-A1,"Neuronennetzvorrichtung f?r den betrieb eines neuronalen netzes, verfahren zum betreiben einer neuronennetzvorrichtung und anwendungsprozessor, der eine neuronennetzvorrichtung umfasst ","Samsung Electronics Co., Ltd.","Hyunpil KIM, Seongwoo AHN, Jonghyup LEE",2020/4/7,2021/4/6,2021/10/7,,https://patents.google.com/patent/DE102021108527A1/de,https://patentimages.storage.googleapis.com/5a/83/c2/32eb2ea3988e53/DE102021108527A1_0003.png
DE-102018218248-A1,"Empfangsseitige Bestimmung von Umweltparametern eines Bereichs, in dem eine Mehrzahl von Datensendern angeordnet sind ","Diehl Metering Gmbh, Fraunhofer-Gesellschaft zur F?rderung der angewandten Forschung e.V.","Gerd Kilian, Josef Bernhard, Johannes Wechsler, Jakob Knei?l, Dominik Soller, Thomas Kauppert, Hristo Petkov, Raphael Mzyk, Rafael Psiuk",2018/10/24,2018/10/24,2020/4/30,,https://patents.google.com/patent/DE102018218248A1/de,https://patentimages.storage.googleapis.com/cf/5f/0a/58480030c7cd18/DE102018218248A1_0001.png
DE-102020135094-A1,System und verfahren zum aktualisieren von kartendaten ,Motional Ad Llc,"Taigo Maria Bonanni, Gioele Joshua Zardini, Francesco Seccamonte",2020/1/6,2020/12/30,2021/7/8,,https://patents.google.com/patent/DE102020135094A1/de,https://patentimages.storage.googleapis.com/88/80/f6/d6e74ac0914a22/DE102020135094A1_0006.png
DE-102018215193-A1,Synchronisations-Bake ,"Fraunhofer-Gesellschaft zur F?rderung der angewandten Forschung e.V., Friedrich-Alexander-Universit?t Erlangen-N?rnberg","Gerd Kilian, Josef Bernhard, Frank Obernosterer, Raimund Meyer, Johannes Wechsler, Jakob Knei?l, Dominik Soller, J?rg Robert",2018/9/6,2018/9/6,2020/3/12,,https://patents.google.com/patent/DE102018215193A1/de,https://patentimages.storage.googleapis.com/ec/3c/9d/59960361eb23fc/DE102018215193A1_0004.png
DE-102018006055-A1,"Sicherheitselement, Verfahren zum Betreiben eines Sicherheitselements und Verfahren zum Installieren eines allgemeinen Anwendungsprogramms ",Giesecke+Devrient Mobile Security Gmbh,"Andreu Garcia Farr?s, Luis Miguel Amoros, Albert L?pez, Santosh Kumar Mishra",2018/8/1,2018/8/1,2020/2/6,,https://patents.google.com/patent/DE102018006055A1/de,https://patentimages.storage.googleapis.com/4a/c4/30/a47645043e0c4e/DE102018006055A1_0001.png
DE-102020117574-A1,Mobilfunk-Kommunikationsger?t mit integrierter SIM und Z?hler zur datenbegrenzten Kommunikation ,"Shanghai Inhub Technology Co., Ltd.",Huiyun Sun,2020/5/29,2020/7/3,2021/12/2,,https://patents.google.com/patent/DE102020117574A1/de,https://patentimages.storage.googleapis.com/b7/25/83/dafe9ef9354b34/DE102020117574A1_0001.png
DE-102020123587-A1,Betrieb eines autonomen fahrzeugs basierend auf der verf?gbarkeit von navigationsinformationen ,Motional AD LLC (n.d.Ges.d. Staates Delaware),"Jong Ho Lee, Rahul Ahluwalia, Jonathan Wieskamp",2019/9/12,2020/9/10,2021/3/18,,https://patents.google.com/patent/DE102020123587A1/de,https://patentimages.storage.googleapis.com/b7/63/a2/944355deb0c1f8/DE102020123587A1_0001.png
DE-102018128055-A1,Swipe-wifi: bereitstellen von zielbezogenem inhalt f?r eine mobile vorrichtung ,Collectivworks Limited,"Stewart Fraser, Brian Hughes",2018/4/24,2018/11/9,2019/10/24,,https://patents.google.com/patent/DE102018128055A1/de,https://patentimages.storage.googleapis.com/e7/84/58/1dec32b60c0c09/DE102018128055A1_0001.png
DE-102019210920-A1,Kommunikationsvorrichtung mit einer magnetischen antenne ,Fraunhofer-Gesellschaft zur F?rderung der angewandten Forschung e.V.,"Gerald Ulbricht, Josef Bernhard, Alexej JARRESCH, G?nter Rohmer, Ralph Oppelt, Gerd Kilian, Martin Keppeler, Michael Schlicht",2019/7/23,2019/7/23,2021/1/28,,https://patents.google.com/patent/DE102019210920A1/de,https://patentimages.storage.googleapis.com/8c/a8/4b/04b8635a48adae/DE102019210920A1_0005.png
DE-112019002300-T5,Kalibriertes vorspannen eines sleep-transistors in integrierten schaltungen ,Intel Corporation,"Suyoung BANG, Muhammad M. Khellah, Charles Augustine, Pascal MEINERZHAGEN, Minki Cho",2018/9/28,2019/8/22,2021/2/18,,https://patents.google.com/patent/DE112019002300T5/de,https://patentimages.storage.googleapis.com/48/63/8a/0a0e2815a41e3d/DE112019002300T5_0001.png
DE-102018219719-A1,"Fahrzeug, Netzwerkkomponente, Verfahren, Computerprogramm und Vorrichtung zum Generieren einer Kennung f?r einen Ausr?stungszustand eines Fahrzeugs ",Volkswagen Aktiengesellschaft,"Klaus Schaaf, Janine H?rtel, Nicolai Bartkowiak",2018/11/16,2018/11/16,2020/5/20,,https://patents.google.com/patent/DE102018219719A1/de,https://patentimages.storage.googleapis.com/6e/0e/7b/f25f496b089c3f/DE102018219719A1_0001.png
DE-112018007217-T5,Sicherheitseinrichtung und eingebettete Einrichtung ,Mitsubishi Electric Corporation,Tomohiko Higashiyama,2018/4/10,2018/4/10,2020/11/19,,https://patents.google.com/patent/DE112018007217T5/de,https://patentimages.storage.googleapis.com/82/40/2d/b72c9c879471fe/DE112018007217T5_0001.png
DE-102021107953-A1,Slice-bewusste zellen-neuauswahl ,Intel Corporation,"Youn Hyoung Heo, Sudeep Palat, Seau Lim, Richard Burbidge, Jaemin HAN",2020/3/31,2021/3/30,2021/9/30,,https://patents.google.com/patent/DE102021107953A1/de,https://patentimages.storage.googleapis.com/6f/58/69/4cd2d8850508ab/DE102021107953A1_0001.png
DE-102019117969-B3,"Kommunikationsvorrichtung, insbesondere Klein- und Kleinstsatellit wie CubeSat, System und zugeh?riges Verfahren ","Christian Kendi, J?rgen Letschnik, Enrico Stoll","Christian Kendi, J?rgen Letschnik, Enrico Stoll",2019/7/3,2019/7/3,2020/10/1,2020/10/1,https://patents.google.com/patent/DE102019117969B3/de,https://patentimages.storage.googleapis.com/03/3e/ca/1f1414dd1d7687/DE102019117969B3_0001.png
DE-102020212765-A1,Energieversorgungssystem ,Toyota Jidosha Kabushiki Kaisha,"Toru Nakamura, Hidetoshi Kusumi, Shigeki Kinomura, Yoshiyuki TSUCHIYA, Hironobu Kitaoka",2019/10/15,2020/10/9,2021/4/15,,https://patents.google.com/patent/DE102020212765A1/de,https://patentimages.storage.googleapis.com/4b/b5/87/fac4a336e72977/DE102020212765A1_0001.png
DE-102020132088-A1,Berechnung effizienter kanal?bergreifender operationen in parallelrechenmaschinen mit systolischen arrays ,Intel Corporation,"Subramaniam Maiyuran, Jorge PARRA, Supratim Pal, Chandra Gurram",2020/5/1,2020/12/3,2021/11/4,,https://patents.google.com/patent/DE102020132088A1/de,https://patentimages.storage.googleapis.com/c5/68/1e/c59f6d138f7cae/DE102020132088A1_0001.png
DE-102020134018-A1,Technologie zum erm?glichen sicherer und belastbarer wiederherstellung von firmware-daten ,Intel Corporation,"Karunakara Kotary, Sean Dardis, Michael Kubacki",2020/3/27,2020/12/17,2021/9/30,,https://patents.google.com/patent/DE102020134018A1/de,https://patentimages.storage.googleapis.com/3e/b2/ac/b40adfe5974060/DE102020134018A1_0001.png
DE-102021108536-A1,"Neuronale netzvorrichtung f?r den betrieb eines neuronalen netzes, verfahren zum betreiben einer neuronalen netzvorrichtung und anwendungsprozessor, der diese umfasst ","Samsung Electronics Co., Ltd.","Hyunpil KIM, Hyunwoo Sim, Seongwoo AHN, Hasong Kim, Doyoung Lee",2020/4/7,2021/4/6,2021/10/7,,https://patents.google.com/patent/DE102021108536A1/de,https://patentimages.storage.googleapis.com/42/6c/8c/29839ae71bfeb7/DE102021108536A1_0003.png
DE-102021101826-A1,Zugriffsberechtigungen f?r speicherbereiche ,Hewlett Packard Enterprise Development Lp,"Geoffrey Ndu, Ludovic Emmanuel Paul Noel JACQUIN",2020/1/28,2021/1/27,2021/7/29,,https://patents.google.com/patent/DE102021101826A1/de,https://patentimages.storage.googleapis.com/7d/56/73/de1930ae9fc204/DE102021101826A1_0001.png
DE-102021109183-A1,Mechanismus zur fernkonfiguration von ressourcen ,Hewlett Packard Enterprise Development Lp,"Tom Howley, Mark Rawlings",2020/6/11,2021/4/13,2021/12/16,,https://patents.google.com/patent/DE102021109183A1/de,https://patentimages.storage.googleapis.com/59/fe/46/34ca031f90e357/DE102021109183A1_0001.png
DE-102021110664-A1,Verfahren und Vorrichtung zum Senden und Empfangen eines physikalischen Abw?rtsstrecken-Steuerkanals und eines physikalsichen Abw?rtsstrecken-Gemeinschaftskanals in einem drahtlosen Kommunikationssystem ,Intel Corporation,"Alexei Davydov, Seung Hee Han, Gang Xiong, Dae Won Lee, Yingyang Li",2020/4/28,2021/4/27,2021/10/28,,https://patents.google.com/patent/DE102021110664A1/de,https://patentimages.storage.googleapis.com/67/4b/c9/be965e8116a3fa/DE102021110664A1_0015.png
DE-102021112480-A1,Verringerung der ?berwachung des physikalischen downlink-steuerungskanals f?r neuer funk-teilnehmerger?te ,Intel Corporation,"Toufiqul Islam, Gang Xiong, Yingyang Li, Chatterjee Debdeep, Gregory Ermolaev",2020/5/13,2021/5/12,2021/11/18,,https://patents.google.com/patent/DE102021112480A1/de,https://patentimages.storage.googleapis.com/38/4c/c7/823407c189d833/DE102021112480A1_0001.png
DE-102021103547-A1,"Verfahren, Computerprogramm, Vorrichtung, Benutzerger?t und Zugangsknoten zur Kommunikation in einem drahtlosen Kommunikationssystem ",Intel Corporation,"Debdeep CHATTERJEE, Gang Xiong, Jie Zhu, Sergey D. Sosnin, Grigory Ermolaev",2020/2/19,2021/2/16,2021/8/19,,https://patents.google.com/patent/DE102021103547A1/de,https://patentimages.storage.googleapis.com/36/56/4a/e7e7be37156b98/DE102021103547A1_0010.png
DE-112018007826-T5,Nicht-orthogonaler mehrfachzugriff und mehrfinger-strahlformung ,Intel Corporation,"Oner Orhan, Ehsan Aryafar, Brent Carlton, Nageen Himayat, Christopher D. Hull, Navid Naderializadeh, Hosein Nikopour, Stefano Pellerano, Mustafijur Rahman, Shilpa Talwar, Jing Zhu",2018/7/12,2018/7/12,2021/4/22,,https://patents.google.com/patent/DE112018007826T5/de,https://patentimages.storage.googleapis.com/58/98/17/8edbe28d3c8714/DE112018007826T5_0038.png
DE-102021100776-A1,"Vorrichtungen, Verfahren und nichtfl?chtige, computerlesbare Speicherungsmedien f?r Senden und Empfangen von diskontinuierlichen Zeit-Frequenz-Operationssignalen in einem Kommunikationsnetz ",Intel Corporation,"Vladimir Oksman, Rainer Strobel",2020/1/17,2021/1/15,2021/7/22,,https://patents.google.com/patent/DE102021100776A1/de,https://patentimages.storage.googleapis.com/d6/a0/55/935f02f5d1bb26/DE102021100776A1_0001.png
DE-102019128823-A1,Diagnosevorrichtung ,Elringklinger Ag,"Lars Weller, Yannick Schwarz, Michael Grotz",2019/10/25,2019/10/25,2021/4/29,,https://patents.google.com/patent/DE102019128823A1/de,https://patentimages.storage.googleapis.com/b4/8a/4f/ea1bec86e6ddf7/DE102019128823A1_0001.png
