Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
Occidental Petroleum,57.93,12.58,-7.829,43.437,643,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,Vicki Hollub,http://www.forbes.com/companies/occidental-petroleum/,-0.180238046,-0.622337043
Bunge,8.382,43.455,0.772,17.922,644,Consumer Staples,Food Processing,North America,United States,New York,New York,Soren Schroder,http://www.forbes.com/companies/bunge/,0.04307555,0.017765505
Sumitomo Corp,13.746,31.145,-0.0131,70.986,645,Industrials,Trading Companies,Asia,Japan,Japan,,Kazuo Ohmori,http://www.forbes.com/companies/sumitomo-corp/,-0.000184543,-0.000420613
Bank of Nanjing,8.32,6.313,1.0648,121.155,646,Financials,Regional Banks,Asia,China,China,,Fu Lin,http://www.forbes.com/companies/bank-of-nanjing/,0.008788742,0.168667828
Industrial Bank of Korea,6.319,8.585,1.0099,204.548,647,Financials,Regional Banks,Asia,South Korea,South Korea,,Seon-Joo Kwon,http://www.forbes.com/companies/industrial-bank-of-korea/,0.004937227,0.117635411
Agrium,11.92,14.6,0.9725,16.377,648,Materials,Specialized Chemicals,North America,Canada,Canada,,Charles Magro,http://www.forbes.com/companies/agrium/,0.05938206,0.066609589
Yum Brands,33.059,13.102,1.322,8.221,649,Consumer Discretionary,Restaurants,North America,United States,Kentucky,Kentucky,Greg Creed,http://www.forbes.com/companies/yum-brands/,0.160807688,0.100900626
Bharat Petroleum,10.492,38.355,0.7861,14.081,650,Energy,Oil & Gas Operations,Asia,India,India,,Srinivasan Varadarajan,http://www.forbes.com/companies/bharat-petroleum/,0.055827001,0.020495372
Dentsu,15.706,8.574,0.7673,25.093,651,Consumer Discretionary,Advertising,Asia,Japan,Japan,,Tadashi Ishii,http://www.forbes.com/companies/dentsu/,0.030578249,0.089491486
Constellation Brands,30.852,6.548,1.0549,16.965,652,Consumer Staples,Beverages,North America,United States,New York,New York,Robert Sands,http://www.forbes.com/companies/constellation-brands/,0.062180961,0.161102627
Scor,7.15,14.881,0.7119,43.829,653,Financials,Diversified Insurance,Europe,France,France,,Denis Kessler,http://www.forbes.com/companies/scor/,0.01624267,0.047839527
Chunghwa Telecom,26.532,7.3,1.348,13.792,654,Telecommunication Services,Telecommunications services,Asia,Taiwan,Taiwan,,Mu-Piao Shih,http://www.forbes.com/companies/chunghwa-telecom/,0.097737819,0.184657534
Stanley Black & Decker,16.739,11.214,0.9108,15.607,655,Consumer Staples,Household/Personal Care,North America,United States,Connecticut,Connecticut,John Lundgre,http://www.forbes.com/companies/stanley-black-decker/,0.058358429,0.081219904
Grupo Aval,8.997,7.454,0.7789,68.834,656,Financials,Investment Services,South America,Colombia,Colombia,,Luís Sarmiento,http://www.forbes.com/companies/grupo-aval/,0.011315629,0.104494231
First Gulf Bank,16.049,2.975,1.6243,61.937,657,Financials,Regional Banks,Asia,United Arab Emirates,United Arab Emirates,,André Sayegh,http://www.forbes.com/companies/first-gulf-bank/,0.026225035,0.545983193
VF,27.129,12.428,1.2316,9.64,658,Consumer Discretionary,Apparel/Accessories,North America,United States,North Carolina,North Carolina,Eric Wiseman,http://www.forbes.com/companies/vf/,0.127759336,0.099098809
Telekom Indonesia,27.413,7.839,1.1982,13.348,659,Telecommunication Services,Telecommunications services,Asia,Indonesia,Indonesia,,Alex Sinaga,http://www.forbes.com/companies/telekom-indonesia/,0.089766257,0.152851129
LG Display,8.107,25.078,0.854,19.257,660,Information Technology,Electronics,Asia,South Korea,South Korea,,Sang-Beom Han,http://www.forbes.com/companies/lg-display/,0.04434751,0.034053752
ThyssenKrupp Group,13.795,46.887,0.2617,38.733,661,Industrials,Conglomerates,Europe,Germany,Germany,,Heinrich Hiesinger,http://www.forbes.com/companies/thyssenkrupp-group/,0.006756513,0.005581504
Ingersoll-Rand,16.591,13.301,0.6646,16.739,662,Industrials,Conglomerates,Europe,Ireland,Ireland,,Michael Lamach,http://www.forbes.com/companies/ingersoll-rand/,0.039703686,0.049966168
West Japan Railway,12.091,11.806,0.7008,23.41,662,Industrials,Railroads,Asia,Japan,Japan,,Takayuki Sasaki,http://www.forbes.com/companies/west-japan-railway/,0.029935925,0.059359648
Huadian Power International,7.716,10.598,1.1757,31.824,664,Utilities,Electric Utilities,Asia,China,China,,Bin Chen,http://www.forbes.com/companies/huadian-power-international/,0.036943816,0.110936026
Liberty Interactive,12.99,9.989,0.869,21.18,664,Consumer Discretionary,Internet & Catalog Retail,North America,United States,Colorado,Colorado,Gregory Maffei,http://www.forbes.com/companies/liberty-interactive/,0.041029273,0.086995695
Takeda Pharmaceutical,39.036,15.125,-0.9241,34.83,666,Health Care,Pharmaceuticals,Asia,Japan,Japan,,"Christophe Weber,",http://www.forbes.com/companies/takeda-pharmaceutical/,-0.026531726,-0.061097521
WH Group,11.709,21.209,0.786,14.301,666,Consumer Staples,Food Processing,Asia,Hong Kong,Hong Kong,,Long Wan,http://www.forbes.com/companies/wh-group/,0.054961192,0.037059739
CIMB Group Holdings,10.74,5.902,0.7288,107.663,668,Financials,Regional Banks,Asia,Malaysia,Malaysia,,Zafrul Abdul Aziz,http://www.forbes.com/companies/cimb-group-holdings/,0.006769271,0.123483565
JX Holdings,10.737,76.222,-2.1195,58.713,668,Energy,Oil & Gas Operations,Asia,Japan,Japan,,Yasushi Kimura,http://www.forbes.com/companies/jx-holdings/,-0.036099331,-0.027806932
Kweichow Moutai,47.864,4.892,2.5201,14.022,668,Consumer Staples,Beverages,Asia,China,China,,Shuang Luo,http://www.forbes.com/companies/kweichow-moutai/,0.179724718,0.515147179
Asahi Group Holdings,15.965,15.342,0.6313,15.807,671,Consumer Staples,Beverages,Asia,Japan,Japan,,Naoki Izumiya,http://www.forbes.com/companies/asahi-group-holdings/,0.039938002,0.041148481
Porsche Automobil Holding,16.556,,3.5169,34.91,672,Consumer Discretionary,Auto & Truck Manufacturers,Europe,Germany,Germany,,Hans Pötsch,http://www.forbes.com/companies/porsche-automobil-holding/,0.100741908,
Nan Ya Plastics,15.956,9.442,1.1249,15.64,673,Materials,Diversified Chemicals,Asia,Taiwan,Taiwan,,Chia Wu,http://www.forbes.com/companies/nan-ya-plastics/,0.071924552,0.119137895
China Resources Power,8.776,9.214,1.2932,26.849,674,Utilities,Electric Utilities,Asia,Hong Kong,Hong Kong,,Jun Zhou,http://www.forbes.com/companies/china-resources-power/,0.048165667,0.140351639
China Zheshang Bank,9.076,5.684,0.827,157.963,675,Financials,Regional Banks,Asia,China,China,,Ren Shen,http://www.forbes.com/companies/china-zheshang-bank/,0.005235403,0.145496129
China Southern Airlines,8.406,17.695,0.6201,28.682,676,Industrials,Airline,Asia,China,China,,Wan Tan,http://www.forbes.com/companies/china-southern-airlines/,0.021619831,0.035043798
China Yangtze Power,41.777,3.892,1.9079,22.625,677,Utilities,Electric Utilities,Asia,China,China,,Ding Zhang,http://www.forbes.com/companies/china-yangtze-power/,0.084327072,0.490210689
Altice,17.052,16.135,-0.3544,70.389,678,,,Europe,Luxembourg,Luxembourg,,Dexter Goei,http://www.forbes.com/companies/altice/,-0.005034878,-0.021964673
Xerox,11.315,18.045,0.488,24.817,679,Industrials,Business Products & Supplies,North America,United States,Connecticut,Connecticut,Ursula Burns,http://www.forbes.com/companies/xerox/,0.01966394,0.027043502
Naspers,59.999,6.363,1.0873,13.273,680,Consumer Discretionary,Broadcasting & Cable,Africa,South Africa,South Africa,,Robert Dijk,http://www.forbes.com/companies/naspers/,0.08191818,0.170878516
Sekisui House,13.018,15.354,0.6963,16.766,681,Industrials,Construction Services,Asia,Japan,Japan,,Isami Wada,http://www.forbes.com/companies/sekisui-house/,0.041530478,0.045349746
National Bank of Abu Dhabi,12.751,3.672,1.3696,110.69,682,Financials,Regional Banks,Asia,United Arab Emirates,United Arab Emirates,,Alexander Thursby,http://www.forbes.com/companies/national-bank-of-abu-dhabi/,0.012373295,0.372984749
Safran,28.452,20.071,-0.937,30.967,683,Industrials,Aerospace & Defense,Europe,France,France,,Philippe Petitcolin,http://www.forbes.com/companies/safran/,-0.030258017,-0.046684271
Asahi Kasei,10.098,16.229,0.7353,20.031,684,Materials,Diversified Chemicals,Asia,Japan,Japan,,Ichiro Itoh,http://www.forbes.com/companies/asahi-kasei/,0.036708102,0.045307782
Gree Electric Appliances,,19.684,2.2946,26.787,685,Consumer Discretionary,Household Appliances,Asia,China,China,,Mingzhu Dong,http://www.forbes.com/companies/gree-electric-appliances/,0.085660955,0.116571835
Wolseley,14.131,20.821,0.9098,11.357,686,Materials,Construction Materials,Europe,Switzerland,Switzerland,,Ian Meakins,http://www.forbes.com/companies/wolseley/,0.080109184,0.043696268
Broadcom,58.696,6.96,1.39,10.777,687,Information Technology,Semiconductors,North America,United States,California,California,Hock Tan,http://www.forbes.com/companies/broadcom/,0.12897838,0.199712644
Republic Services,15.769,9.115,0.75,20.577,688,Industrials,Environmental & Waste,North America,United States,Arizona,Arizona,Donald Slager,http://www.forbes.com/companies/republic-services/,0.036448462,0.082281953
Bank of Ireland,9.375,4.84,1.0424,142.262,689,Financials,Regional Banks,Europe,Ireland,Ireland,,Richie Boucher,http://www.forbes.com/companies/bank-of-ireland/,0.007327326,0.215371901
Novatek,27.781,7.754,1.2137,12.105,690,Energy,Oil & Gas Operations,Asia,Russia,Russia,,Leonid Mikhelson,http://www.forbes.com/companies/novatek/,0.100264354,0.156525664
Western Digital,10.163,13.418,1.138,15.466,690,Information Technology,Computer Storage Devices,North America,United States,California,California,Stephen Milligan,http://www.forbes.com/companies/western-digital/,0.073580758,0.084811447
China Merchants Securities,15.502,3.96,1.7357,44.914,692,Financials,Investment Services,Asia,China,China,,Yan Wang,http://www.forbes.com/companies/china-merchants-securities/,0.038644966,0.438308081
Sumitomo Chemical,7.756,18.432,0.7396,24.062,693,Materials,Diversified Chemicals,Asia,Japan,Japan,,Osamu Ishitobi,http://www.forbes.com/companies/sumitomo-chemical/,0.030737262,0.040125868
Kao Corp,26.667,12.157,0.8166,10.656,694,Consumer Staples,Household/Personal Care,Asia,Japan,Japan,,Michitaka Sawada,http://www.forbes.com/companies/kao-corp/,0.076632883,0.067171177
Formosa Chemicals,15.213,10.372,0.8685,15.617,695,Materials,Specialized Chemicals,Asia,Taiwan,Taiwan,,Fu Hong,http://www.forbes.com/companies/formosa-chemicals/,0.055612474,0.083735056
Estée Lauder,34.628,11.064,1.1806,8.582,696,Consumer Staples,Household/Personal Care,North America,United States,New York,New York,Fabrizio Freda,http://www.forbes.com/companies/estee-lauder/,0.137567001,0.106706435
Japan Airlines,13.326,11.116,1.4294,12.85,697,Industrials,Airline,Asia,Japan,Japan,,Masaru Onishi,http://www.forbes.com/companies/japan-airlines/,0.111237354,0.128589421
Ecopetrol,19.984,18.945,-1.4503,38.745,698,Energy,Oil & Gas Operations,South America,Colombia,Colombia,,"Juan Garzón,",http://www.forbes.com/companies/ecopetrol/,-0.037431927,-0.07655318
Deutsche Boerse,16.281,2.602,0.738,195.663,699,Financials,Investment Services,Europe,Germany,Germany,,Carsten Kengeter,http://www.forbes.com/companies/deutsche-boerse/,0.003771791,0.283627978
Fidelity National Information,21.252,6.641,0.6315,26.269,699,Consumer Discretionary,Business & Personal Services,North America,United States,Florida,Florida,Gary Norcross,http://www.forbes.com/companies/fidelity-national-information/,0.024039743,0.095091101
Yara International,10.999,12.697,1.2252,14.202,701,Materials,Specialized Chemicals,Europe,Norway,Norway,,Svein Holsether,http://www.forbes.com/companies/yara-international/,0.08626954,0.096495235
China Galaxy Securities,9.32,5.34,1.5677,46.3,702,,,Asia,China,China,,Gu Weiguo,http://www.forbes.com/companies/china-galaxy-securities/,0.033859611,0.293576779
American Tower,44.166,4.772,0.6851,26.904,703,Financials,Real Estate,North America,United States,Massachusetts,Massachusetts,James Taiclet,http://www.forbes.com/companies/american-tower/,0.025464615,0.143566639
VMware,24.724,6.726,0.962,15.836,704,Information Technology,Software & Programming,North America,United States,California,California,Patrick Gelsinger,http://www.forbes.com/companies/vmware/,0.060747664,0.143027059
Shengjing Bank,8.415,5.386,0.9888,108.081,705,Financials,Regional Banks,Asia,China,China,,Lin Yang,http://www.forbes.com/companies/shengjing-bank/,0.009148694,0.183587078
RWE Group,8.644,51.406,-0.1885,88.839,706,Utilities,Electric Utilities,Europe,Germany,Germany,,Peter Terium,http://www.forbes.com/companies/rwe-group/,-0.002121816,-0.003666887
Longfor Properties,8.35,7.584,1.4283,28.349,707,Financials,Real Estate,Asia,China,China,,Ming Shao,http://www.forbes.com/companies/longfor-properties/,0.05038273,0.188330696
Centrica,16.968,42.734,-1.1413,27.798,708,Utilities,Natural Gas Utilities,Europe,United Kingdom,United Kingdom,,Iain Conn,http://www.forbes.com/companies/centrica/,-0.041056911,-0.026707072
Swatch Group,18.558,8.777,1.131,13.257,709,Consumer Discretionary,Apparel/Accessories,Europe,Switzerland,Switzerland,,Georges Hayek,http://www.forbes.com/companies/swatch-group/,0.085313419,0.128859519
China Energy Engineering,5.304,32.727,0.6739,40.169,710,Industrials,Construction Services,Asia,China,China,,Yan Ding,http://www.forbes.com/companies/china-energy-engineering/,0.016776619,0.02059156
Bank of Ningbo,8.096,5.485,1.0225,103.586,711,Financials,Regional Banks,Asia,China,China,,Hua Lu,http://www.forbes.com/companies/bank-of-ningbo/,0.009871025,0.186417502
Toyota Tsusho,8.596,68.891,0.3163,35.833,711,Industrials,Trading Companies,Asia,Japan,Japan,,Satoshi Ozawa,http://www.forbes.com/companies/toyota-tsusho/,0.008827059,0.004591311
Snam,20.553,4.276,1.3728,27.587,713,Utilities,Electric Utilities,Europe,Italy,Italy,,Carlo Malacarne,http://www.forbes.com/companies/snam/,0.049762569,0.321047708
Hong Kong Exchanges,31.785,1.666,1.0262,30.734,714,Financials,Investment Services,Asia,Hong Kong,Hong Kong,,Xiao Li,http://www.forbes.com/companies/hong-kong-exchanges/,0.033389731,0.615966387
Anglo American,13.599,20.465,-5.6256,52.013,715,Materials,Diversified Metals & Mining,Europe,United Kingdom,United Kingdom,,Mark Cutifani,http://www.forbes.com/companies/anglo-american/,-0.108157576,-0.274888835
Isuzu Motors,9.822,16.079,0.9437,14.5,716,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,Japan,,Jin Li,http://www.forbes.com/companies/isuzu-motors/,0.065082759,0.058691461
L Brands,22.03,12.154,1.252,8.493,717,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,Ohio,Ohio,Leslie Wexner,http://www.forbes.com/companies/l-brands/,0.147415519,0.103011354
Fanuc,34.871,5.707,1.5318,12.644,718,Industrials,Other Industrial Equipment,Asia,Japan,Japan,,Yoshiharu Inaba,http://www.forbes.com/companies/fanuc/,0.121148371,0.268407219
Anhui Conch Cement,13.426,8.042,1.1998,16.29,719,Materials,Construction Materials,Asia,China,China,,Bin Wu,http://www.forbes.com/companies/anhui-conch-cement/,0.073652548,0.149191743
GD Power Development,9.019,8.606,0.6943,38.528,720,Utilities,Electric Utilities,Asia,China,China,,Shu Feng,http://www.forbes.com/companies/gd-power-development/,0.01802066,0.080676272
BYD,20.057,12.489,0.4471,17.785,721,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,China,,Wang Chuan-Fu,http://www.forbes.com/companies/byd/,0.025139162,0.035799504
Sherwin-Williams,27.578,11.463,1.0656,5.792,722,Consumer Discretionary,Home Improvement Retail,North America,United States,Ohio,Ohio,John Morikis,http://www.forbes.com/companies/sherwin-williams/,0.183977901,0.092959958
Rolls-Royce Holdings,18.126,20.969,0.1268,32.903,723,Industrials,Aerospace & Defense,Europe,United Kingdom,United Kingdom,,David East,http://www.forbes.com/companies/rolls-royce-holdings/,0.003853752,0.006047022
Royal Caribbean Cruises,15.936,8.299,0.6658,20.922,724,Consumer Discretionary,Hotels & Motels,North America,United States,Florida,Florida,Richard Fain,http://www.forbes.com/companies/royal-caribbean-cruises/,0.031822961,0.080226533
Loews,13.513,13.443,0.26,76.029,725,Financials,Diversified Insurance,North America,United States,New York,New York,James Tisch,http://www.forbes.com/companies/loews/,0.003419748,0.019340921
Sanlam,10.465,6.582,0.7348,43.228,725,Financials,Life & Health Insurance,Africa,South Africa,South Africa,,Ian Kirk,http://www.forbes.com/companies/sanlam/,0.016998242,0.1116378
Toshiba,9.409,52.545,-4.8666,49.623,727,Information Technology,Electronics,Asia,Japan,Japan,,Masashi Muromachi,http://www.forbes.com/companies/toshiba/,-0.098071459,-0.092617756
Baoshan Iron & Steel,14.456,26.038,0.1611,36.14,728,Materials,Iron & Steel,Asia,China,China,,Zhan Liu,http://www.forbes.com/companies/baoshan-iron-steel/,0.004457665,0.006187111
WEC Energy Group,17.882,5.926,0.6391,30.407,728,Utilities,Electric Utilities,North America,United States,Wisconsin,Wisconsin,Allen Leverett,http://www.forbes.com/companies/wec-energy-group/,0.021018187,0.107846777
Essilor International,28.064,7.448,0.8395,13.004,730,Health Care,Medical Equipment & Supplies,Europe,France,France,,Hubert Sagnières,http://www.forbes.com/companies/essilor-international/,0.064557059,0.112714823
Tohoku Electric Power,6.193,17.676,0.7012,34.077,731,Utilities,Electric Utilities,Asia,Japan,Japan,,Makoto Kaiwa,http://www.forbes.com/companies/tohoku-electric-power/,0.020576929,0.039669609
Ryanair Holdings,18.734,7.046,1.698,12.304,732,Industrials,Airline,Europe,Ireland,Ireland,,Michael O'Leary,http://www.forbes.com/companies/ryanair-holdings/,0.138003901,0.240987794
Bancolombia,8.964,5.601,0.9161,60.788,733,Financials,Regional Banks,South America,Colombia,Colombia,,Juan Uribe,http://www.forbes.com/companies/bancolombia/,0.015070409,0.163560079
