Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
SK Telecom,20.295,16.305,1.6951,25.421,456,Telecommunication Services,Telecommunications services,Asia,South Korea,South Korea,,Dong-Hyun Jang,http://www.forbes.com/companies/sk-telecom/,0.06668109,0.103961975
Bank Rakyat Indonesia,24.854,6.939,2.0433,64.752,457,Financials,Regional Banks,Asia,Indonesia,Indonesia,,Sofyan Basir,http://www.forbes.com/companies/bank-rakyat-indonesia/,0.031555782,0.294466061
Amazon.com,175.091,88.988,-0.241,56.34,458,Consumer Discretionary,Internet & Catalog Retail,North America,United States,Washington,Washington,Jeffrey Bezos,http://www.forbes.com/companies/amazon/,-0.0042776,-0.00270823
TJX Cos,47.365,29.078,2.2151,11.128,458,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,Massachusetts,Massachusetts,Carol Meyrowitz,http://www.forbes.com/companies/tjx-cos/,0.199056434,0.076177866
Starbucks,70.871,17.006,2.5105,12.351,460,Consumer Discretionary,Restaurants,North America,United States,Washington,Washington,Howard Schultz,http://www.forbes.com/companies/starbucks/,0.203262894,0.147624368
Aon,27.417,12.04,1.397,29.772,461,Financials,Insurance Brokers,Europe,United Kingdom,United Kingdom,,Gregory Case,http://www.forbes.com/companies/aon/,0.046923284,0.1160299
Associated British Foods,33.907,21.435,1.262,16.977,462,Consumer Staples,Food Processing,Europe,United Kingdom,United Kingdom,,Krzysztof Gbyl,http://www.forbes.com/companies/associated-british-foods/,0.074335866,0.058875671
PPG Industries,30.583,15.359,2.102,17.583,463,Materials,Diversified Chemicals,North America,United States,Pennsylvania,Pennsylvania,Charles Bunch,http://www.forbes.com/companies/ppg-industries/,0.11954729,0.136857868
Public Service Enterprise Group,21.47,11.67,1.518,35.333,464,Utilities,Electric Utilities,North America,United States,New Jersey,New Jersey,Ralph Izzo,http://www.forbes.com/companies/public-service-enterprise-group/,0.042962669,0.130077121
Sinohydro Group,15.375,24.682,0.7573,45.513,465,Industrials,Construction Services,Asia,China,China,,Zong Ma,http://www.forbes.com/companies/sinohydro-group/,0.016639202,0.030682279
TE Connectivity,28.907,14.052,1.9,20.153,466,Information Technology,Electronics,Europe,Switzerland,Switzerland,,Thomas Lynch,http://www.forbes.com/companies/te-connectivity/,0.094278767,0.135212069
Yahoo,40.88,4.617,7.5217,61.96,467,Information Technology,Computer Services,North America,United States,California,California,Marissa Mayer,http://www.forbes.com/companies/yahoo/,0.121396062,1.629131471
E.ON,30.255,147.973,-4.1916,152.091,468,Utilities,Electric Utilities,Europe,Germany,Germany,,Johannes Teyssen,http://www.forbes.com/companies/eon/,-0.027559816,-0.028326789
Mitsubishi Estate,33.065,10.274,0.9671,40.727,469,Financials,Real Estate,Asia,Japan,Japan,,Hirotaka Sugiyama,http://www.forbes.com/companies/mitsubishi-estate/,0.023745918,0.094130816
Swisscom,30.818,12.784,1.8505,21.066,470,Telecommunication Services,Telecommunications services,Europe,Switzerland,Switzerland,,Urs Schaeppi,http://www.forbes.com/companies/swisscom/,0.08784297,0.144751252
Orix,19.202,6.465,2.4113,94.912,471,Financials,Consumer Financial Services,Asia,Japan,Japan,,Makoto Inoue,http://www.forbes.com/companies/orix/,0.025405639,0.372977572
Philips,27.698,29.707,0.5505,34.307,472,Industrials,Conglomerates,Europe,Netherlands,Netherlands,,François Van Houten,http://www.forbes.com/companies/philips/,0.016046288,0.018530986
H&M,67.819,22.33,2.9306,9.9,473,Consumer Discretionary,Apparel/Footwear Retail,Europe,Sweden,Sweden,,Karl-Johan Persson,http://www.forbes.com/companies/hm/,0.296020202,0.131240484
Consolidated Edison,18.027,12.889,1.091,44.308,474,Utilities,Electric Utilities,North America,United States,New York,New York,John Mcavoy,http://www.forbes.com/companies/consolidated-edison/,0.024623093,0.084645822
Saudi Electricity,18.794,10.262,0.9627,84.651,474,Utilities,Electric Utilities,Asia,Saudi Arabia,Saudi Arabia,,Ziad Al-Shiha,http://www.forbes.com/companies/saudi-electricity/,0.011372577,0.093812122
China CNR,33.286,16.88,0.8914,24.041,476,Industrials,Heavy Equipment,Asia,China,China,,Xi Guohua,http://www.forbes.com/companies/china-cnr/,0.037078325,0.052808057
Fujitsu,14.609,45.107,0.9251,26.809,476,Information Technology,Computer Hardware,Asia,Japan,Japan,,Masami Yamamoto,http://www.forbes.com/companies/fujitsu/,0.034507069,0.020509012
Sony,34.183,76.943,-1.4996,135.763,478,Consumer Discretionary,Consumer Electronics,Asia,Japan,Japan,,Kazuo Hirai,http://www.forbes.com/companies/sony/,-0.011045719,-0.019489752
MasterCard,100.867,9.473,3.617,15.329,479,Financials,Consumer Financial Services,North America,United States,New York,New York,Ajay Banga,http://www.forbes.com/companies/mastercard/,0.235957988,0.38182202
Suzuki Motor,17.163,28.395,0.991,25.389,479,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,Japan,,Osamu Suzuki,http://www.forbes.com/companies/suzuki-motor/,0.039032652,0.034900511
China Cinda Asset Management,19.035,6.927,1.9309,87.706,481,,,Asia,China,China,,Zang Jingfan,http://www.forbes.com/companies/china-cinda-asset-management/,0.022015598,0.27874982
Southwest Airlines,27.735,18.605,1.139,20.2,482,Industrials,Airline,North America,United States,Texas,Texas,Gary Kelly,http://www.forbes.com/companies/southwest-airlines/,0.056386139,0.061220102
Chesapeake Energy,10.075,20.263,1.899,40.751,483,Energy,Oil & Gas Operations,North America,United States,Oklahoma,Oklahoma,Robert Lawler,http://www.forbes.com/companies/chesapeake-energy/,0.046600083,0.093717613
Praxair,35.286,12.273,1.694,19.802,484,Materials,Specialized Chemicals,North America,United States,Connecticut,Connecticut,Stephen Angel,http://www.forbes.com/companies/praxair/,0.085546914,0.138026562
HDFC,33.708,6.757,1.3979,51.931,485,Financials,Consumer Financial Services,Asia,India,India,,Keki Mistry,http://www.forbes.com/companies/hdfc/,0.026918411,0.206881752
Tata Consultancy Services,80.268,15.072,3.5226,11.048,485,Information Technology,Computer Services,Asia,India,India,,Natarajan Chandrasekaran,http://www.forbes.com/companies/tata-consultancy-services/,0.31884504,0.233718153
Paccar,22.007,18.997,1.3588,20.619,487,Industrials,Heavy Equipment,North America,United States,Washington,Washington,Ronald Armstrong,http://www.forbes.com/companies/paccar/,0.065900383,0.071527083
National Commercial Bank,31.936,4.959,2.3075,115.892,488,Financials,Regional Banks,Asia,Saudi Arabia,Saudi Arabia,,Saeed Al-Ghamdi,http://www.forbes.com/companies/national-commercial-bank/,0.019910779,0.465315588
T&D Holdings,9.692,20.82,0.8838,123.667,489,Financials,Life & Health Insurance,Asia,Japan,Japan,,Tetsuhiro Kida,http://www.forbes.com/companies/td-holdings/,0.007146611,0.042449568
Bank Mandiri,21.974,7.131,1.675,69.038,490,Financials,Regional Banks,Asia,Indonesia,Indonesia,,Budi Sadikin,http://www.forbes.com/companies/bank-mandiri/,0.024262001,0.234889917
Coal India,36.657,11.673,2.2814,17.788,490,Materials,Diversified Metals & Mining,Asia,India,India,,Sutirtha Bhattacharya,http://www.forbes.com/companies/coal-india/,0.128255003,0.195442474
Compass Group,29.409,28.25,1.4325,14.094,492,Consumer Discretionary,Restaurants,Europe,United Kingdom,United Kingdom,,Richard Cousins,http://www.forbes.com/companies/compass-group/,0.101638995,0.050707965
Inpex,16.298,11.944,1.6855,37.202,493,Energy,Oil & Gas Operations,Asia,Japan,Japan,,Toshiaki Kitamura,http://www.forbes.com/companies/inpex/,0.045306704,0.141116879
Progressive,15.864,19.381,1.281,26.519,494,Financials,Property & Casualty Insurance,North America,United States,Ohio,Ohio,Glenn Renwick,http://www.forbes.com/companies/progressive/,0.048304989,0.066095661
CRH,21.539,25.086,0.772,26.642,495,Materials,Construction Materials,Europe,Ireland,Ireland,,Albert Manifold,http://www.forbes.com/companies/crh/,0.028976804,0.030774137
Koç Holding,12.434,31.37,1.2389,27.428,496,Industrials,Conglomerates,Europe,Turkey,Turkey,,Levent ?akiroglu,http://www.forbes.com/companies/koc-holding/,0.04516917,0.039493146
Sysco,22.408,48.097,0.8719,17.97,496,Consumer Staples,Food Retail,North America,United States,Texas,Texas,William Delaney III,http://www.forbes.com/companies/sysco/,0.048519755,0.01812795
Ecolab,34.088,14.281,1.2028,19.467,498,Materials,Specialized Chemicals,North America,United States,Minnesota,Minnesota,Douglas Baker Jr,http://www.forbes.com/companies/ecolab/,0.061786613,0.084223794
Tyson Foods,15.812,39.582,0.919,23.758,499,Consumer Staples,Food Processing,North America,United States,Arkansas,Arkansas,Donald Smith,http://www.forbes.com/companies/tyson-foods/,0.038681707,0.023217624
Evergrande Real Estate,7.322,18.26,2.7496,76.477,500,Financials,Real Estate,Asia,China,China,,Hai Xia,http://www.forbes.com/companies/evergrande-real-estate/,0.035953293,0.150580504
Isbank,10.447,11.887,1.3956,118.401,501,Financials,Regional Banks,Europe,Turkey,Turkey,,Adnan Bali,http://www.forbes.com/companies/isbank/,0.011787063,0.117405569
CK Hutchison,47.621,3.398,6.9466,59.052,502,Industrials,Conglomerates,Asia,Hong Kong,Hong Kong,,Tzar Li,http://www.forbes.com/companies/ck-hutchison/,0.117635304,2.044320188
Resona Holdings,11.731,7.202,2.2506,383.603,503,Financials,Regional Banks,Asia,Japan,Japan,,Kazuhiro Higashi,http://www.forbes.com/companies/resona-holdings/,0.005867003,0.312496529
CLP Holdings,21.329,11.897,1.447,27.843,504,Utilities,Electric Utilities,Asia,Hong Kong,Hong Kong,,Richard Lancaster,http://www.forbes.com/companies/clp-holdings/,0.051969974,0.121627301
DISH Network,32.859,14.643,0.9447,22.107,504,Consumer Discretionary,Broadcasting & Cable,North America,United States,Colorado,Colorado,Charles Ergen,http://www.forbes.com/companies/dish-network/,0.042733071,0.064515468
Bharti Airtel,25.775,14.951,0.8013,30.832,506,Telecommunication Services,Telecommunications services,Asia,India,India,,Gopal Vittal,http://www.forbes.com/companies/bharti-airtel/,0.025989232,0.053595077
Biogen Idec,96.994,9.71,2.9348,14.317,507,Health Care,Biotechs,North America,United States,Massachusetts,Massachusetts,George Scangos,http://www.forbes.com/companies/biogen-idec/,0.204987078,0.302245108
Cummins,24.999,19.216,1.651,15.776,508,Industrials,Heavy Equipment,North America,United States,Indiana,Indiana,Norman Linebarger,http://www.forbes.com/companies/cummins/,0.104652637,0.085917985
CIC Group,7.943,14.445,1.4803,297.284,509,Financials,Regional Banks,Europe,France,France,,Michel Lucas,http://www.forbes.com/companies/cic-group/,0.004979414,0.102478366
Tesco,29.656,102.641,0.2642,86.04,510,Consumer Staples,Food Retail,Europe,United Kingdom,United Kingdom,,David Lewis,http://www.forbes.com/companies/tesco/,0.003070665,0.00257402
Waste Management,24.962,14.004,1.298,21.412,511,Industrials,Environmental & Waste,North America,United States,Texas,Texas,David Steiner,http://www.forbes.com/companies/waste-management/,0.060620213,0.092687803
Swiss Life Holding,8.149,22.148,0.8892,200.299,512,Financials,Life & Health Insurance,Europe,Switzerland,Switzerland,,Patrick Frost,http://www.forbes.com/companies/swiss-life-holding/,0.004439363,0.040148095
Royal Ahold,18.245,43.473,1.0452,17.108,513,Consumer Staples,Food Retail,Europe,Netherlands,Netherlands,,Dick Boer,http://www.forbes.com/companies/royal-ahold/,0.061094225,0.024042509
Daiwa House Industry,13.438,26.267,1.1891,24.451,514,Industrials,Construction Services,Asia,Japan,Japan,,Takeo Higuchi,http://www.forbes.com/companies/daiwa-house-industry/,0.048631958,0.04526973
Larsen & Toubro,26.288,14.2,0.8111,28.68,515,Industrials,Construction Services,Asia,India,India,,Krishnamurthi Venkataramanan,http://www.forbes.com/companies/larsen-toubro/,0.028281032,0.057119718
Suncorp Group,13.463,14.944,0.7328,77.413,516,Financials,Diversified Insurance,Australia,Australia,Australia,,Patrick Snowball,http://www.forbes.com/companies/suncorp-group/,0.00946611,0.049036403
Swire Pacific,20.019,7.905,1.4274,46.079,517,Industrials,Conglomerates,Asia,Hong Kong,Hong Kong,,John Slosar,http://www.forbes.com/companies/swire-pacific/,0.030977235,0.18056926
Marsh & McLennan,30.684,12.951,1.439,17.84,518,Financials,Insurance Brokers,North America,United States,New York,New York,Daniel Glaser,http://www.forbes.com/companies/marsh-mclennan/,0.080661435,0.111111111
GFNorte,16.884,8.093,1.1443,74.491,519,Financials,Regional Banks,North America,Mexico,Mexico,,Marcos Ramírez,http://www.forbes.com/companies/gfnorte/,0.015361587,0.141393797
Kasikornbank,17.053,7.36,1.4208,72.618,520,Financials,Regional Banks,Asia,Thailand,Thailand,,Banthoon Lamsam,http://www.forbes.com/companies/kasikornbank/,0.019565397,0.193043478
Xerox,14.296,20.566,0.967,27.658,521,Industrials,Business Products & Supplies,North America,United States,Connecticut,Connecticut,Ursula Burns,http://www.forbes.com/companies/xerox/,0.034962759,0.047019352
Akbank,12.721,8.102,1.5754,93.21,522,Financials,Regional Banks,Europe,Turkey,Turkey,,Hakan Binbasgil,http://www.forbes.com/companies/akbank/,0.01690162,0.194445816
Precision Castparts,30.223,10.039,1.877,19.651,523,Industrials,Aerospace & Defense,North America,United States,Oregon,Oregon,Mark Donegan,http://www.forbes.com/companies/precision-castparts/,0.095516768,0.186970814
Toyota Tsusho,9.598,81.467,0.7538,37.398,524,Industrials,Trading Companies,Asia,Japan,Japan,,Jun Karube,http://www.forbes.com/companies/toyota-tsusho/,0.020156158,0.009252826
Atlas Copco,39.545,13.651,1.7725,13.853,525,Industrials,Other Industrial Equipment,Europe,Sweden,Sweden,,Ronnie Leten,http://www.forbes.com/companies/atlas-copco/,0.127950624,0.129843967
ThyssenKrupp Group,15.415,56.028,0.4311,44.154,525,Industrials,Conglomerates,Europe,Germany,Germany,,Heinrich Hiesinger,http://www.forbes.com/companies/thyssenkrupp-group/,0.009763555,0.007694367
International Paper,22.965,26.221,0.555,28.684,527,Materials,Paper & Paper Products,North America,United States,Tennessee,Tennessee,Mark Sutton,http://www.forbes.com/companies/international-paper/,0.019348766,0.021166241
YPF,15.889,17.474,1.108,24.639,528,Energy,Oil & Gas Operations,South America,Argentina,Argentina,,Miguel Galuccio,http://www.forbes.com/companies/ypf-sociedad-anonima/,0.044969358,0.063408493
Commerzbank,16.384,22.723,0.3502,686.026,529,Financials,Regional Banks,Europe,Germany,Germany,,Martin Blessing,http://www.forbes.com/companies/commerzbank/,0.000510476,0.015411697
Entergy,14.335,12.463,0.9603,46.528,529,Utilities,Electric Utilities,North America,United States,Louisiana,Louisiana,Leo Denault,http://www.forbes.com/companies/entergy/,0.020639185,0.077052074
Xcel Energy,17.758,11.689,1.0213,36.958,531,Utilities,Electric Utilities,North America,United States,Minnesota,Minnesota,Benjamin Fowke III,http://www.forbes.com/companies/xcel-energy/,0.027634071,0.087372744
Valeant Pharmaceuticals,67.531,8.27,0.9231,26.353,532,Health Care,Pharmaceuticals,North America,Canada,Canada,,J Pearson,http://www.forbes.com/companies/valeant-pharmaceuticals/,0.03502827,0.111620314
Kubota,20.511,14.808,1.2947,20.537,533,Industrials,Heavy Equipment,Asia,Japan,Japan,,Masatoshi Kimata,http://www.forbes.com/companies/kubota/,0.063042314,0.087432469
Target,53.483,73.939,-1.636,41.404,534,Consumer Discretionary,Discount Stores,North America,United States,Minnesota,Minnesota,Brian Cornell,http://www.forbes.com/companies/target/,-0.039513091,-0.022126347
Celgene,90.443,7.643,1.9999,17.34,535,Health Care,Biotechs,North America,United States,New Jersey,New Jersey,Robert Hugin,http://www.forbes.com/companies/celgene/,0.115334487,0.261664268
Fosun International,14.572,10.021,1.1127,52.359,536,Materials,Iron & Steel,Asia,China,China,,Xin Liang,http://www.forbes.com/companies/fosun-international/,0.021251361,0.111036823
Mazda Motor,11.64,27.828,1.7926,19.739,537,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,Japan,,Masamichi Kogai,http://www.forbes.com/companies/mazda-motor/,0.090815138,0.064417134
Loews,15.457,14.094,0.588,78.367,538,Financials,Diversified Insurance,North America,United States,New York,New York,James Tisch,http://www.forbes.com/companies/loews/,0.007503158,0.041719881
Omnicom Group,19.496,15.318,1.0836,21.56,539,Consumer Discretionary,Advertising,North America,United States,New York,New York,John Wren,http://www.forbes.com/companies/omnicom-group/,0.05025974,0.070740306
Ally Financial,9.871,10.315,1.15,153.588,540,,,North America,United States,Michigan,Michigan,Jeffrey Brown,http://www.forbes.com/companies/ally-financial/,0.007487564,0.111488124
Aeon,9.974,57.56,0.5267,65.216,541,Consumer Staples,Food Retail,Asia,Japan,Japan,,Motoya Okada,http://www.forbes.com/companies/aeon/,0.008076239,0.009150452
Dongfeng Motor Group,14.359,13.14,2.0842,23.448,542,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,China,,Xu Ping,http://www.forbes.com/companies/dongfeng-motor-group/,0.088886046,0.158614916
